ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
10Kommende8_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
10Kommende8_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
10Kommende8_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
11Kommende9_electricity_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
11Kommende9_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
11Kommende9_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
11Kommende9_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
12Kommende10_electricity_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
12Kommende10_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
12Kommende10_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
12Kommende10_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
13Kommende1112_electricity_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
13Kommende1112_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
13Kommende1112_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
13Kommende1112_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
14Kommende13_electricity_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
14Kommende13_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
14Kommende13_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
14Kommende13_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
17Muehle_electricity_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
17Muehle_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
17Muehle_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
17Muehle_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
19Hotel_electricity_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
19Hotel_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
19Hotel_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
19Hotel_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
20Wohngebauede_electricity_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
20Wohngebauede_hp_elec_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
20Wohngebauede_pv_bus_excess,sink,0.0,0,0,0,0.0,0,0,0,0,0
20Wohngebauede_gas_bus_shortage,source,0.0,0,0.0,0,0.0,0,0,0,0,0
central_pv_syspv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_pv_syscentral_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_heatpump_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_Tischlerei_ng_elec_central_link,link,994.23,0,994.23,0,78.67,0.0,0.0,0.0,0,0.0
central_Tischlerei_pe_elec_central_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_Tischlerei_wc_elec_central_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_Schloss_ng_elec_central_link,link,475.81,0,475.81,0,34.41,0.0,0.0,0.0,0,0.0
central_Schloss_pe_elec_central_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_Schloss_wc_elec_central_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_Kommende_ng_elec_central_link,link,191.37,0,191.37,0,13.94,0.0,0.0,0.0,0,0.0
central_Kommende_pe_elec_central_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_Kommende_wc_elec_central_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
screw_turbine_pv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
01Schlosscentral_electricity_link,link,189.62,0,189.62,0,13.88,9627.54,0.0,0.0,0,0.0
01Schloss_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_naturalgas_01Schlosslink,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
02Nebengebaeudecentral_electricity_link,link,58.68,0,58.68,0,4.38,2979.16,0.0,0.0,0,0.0
02Nebengebaeude_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
02Nebengebaeudepv_02Nebengebaeude_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
02Nebengebaeudepv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
